task_uuid,request_id,src_path,scene,seat,date,task_name,tags,steps,duration,modality,actor,gender,height,weight,age,nationality,origin,status,track,PATH_PREFIX,match
1dda907e-02b4-4515-a96b-290825911b08,617_47,square08/20260226/617_47_1520619600,ITF,square08,2026/2/26,"将""手机模型""从桌面放入""篮子""中",左手抓放|带tracker|高度90CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""手机模型""|使用操作指定的手，抓取并抓紧""手机模型""|转头看向""手机模型""将要放置的篮子|将""手机模型""放置在篮子内|确定放稳""手机模型""后，松手并恢复到初始姿态",11.653,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,62.5,22.0,CN,nr,1,1,square08/20260226/617_47,0
f5131c69-db13-459b-b7c2-c87c194709bd,617_48,square08/20260226/617_48_1520619618,ITF,square08,2026/2/26,"将""手机模型""从桌面放入""篮子""中",左手抓放|带tracker|高度90CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""手机模型""|使用操作指定的手，抓取并抓紧""手机模型""|转头看向""手机模型""将要放置的篮子|将""手机模型""放置在篮子内|确定放稳""手机模型""后，松手并恢复到初始姿态",10.096,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,62.5,22.0,CN,nr,1,1,square08/20260226/617_48,0
42b1c256-3293-4809-bedd-db727d6834ba,617_49,square08/20260226/617_49_1520619635,ITF,square08,2026/2/26,"将""手机模型""从桌面放入""篮子""中",左手抓放|带tracker|高度90CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""手机模型""|使用操作指定的手，抓取并抓紧""手机模型""|转头看向""手机模型""将要放置的篮子|将""手机模型""放置在篮子内|确定放稳""手机模型""后，松手并恢复到初始姿态",11.267,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,62.5,22.0,CN,nr,1,1,square08/20260226/617_49,0
ee486de7-a4cf-4065-9ece-6470709312f2,617_50,square08/20260226/617_50_1520619653,ITF,square08,2026/2/26,"将""手机模型""从桌面放入""篮子""中",左手抓放|带tracker|高度90CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""手机模型""|使用操作指定的手，抓取并抓紧""手机模型""|转头看向""手机模型""将要放置的篮子|将""手机模型""放置在篮子内|确定放稳""手机模型""后，松手并恢复到初始姿态",11.745,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,62.5,22.0,CN,nr,1,1,square08/20260226/617_50,0
f6f50d7b-5484-4c58-bcda-385791fd5f3f,617_51,square08/20260226/617_51_1520619673,ITF,square08,2026/2/26,"将""手机模型""从桌面放入""篮子""中",左手抓放|带tracker|高度90CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""手机模型""|使用操作指定的手，抓取并抓紧""手机模型""|转头看向""手机模型""将要放置的篮子|将""手机模型""放置在篮子内|确定放稳""手机模型""后，松手并恢复到初始姿态",11.614,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,62.5,22.0,CN,nr,1,1,square08/20260226/617_51,0
68762af1-df7f-4f4f-b099-7a7e608a6d84,617_52,square08/20260226/617_52_1520619691,ITF,square08,2026/2/26,"将""手机模型""从桌面放入""篮子""中",左手抓放|带tracker|高度90CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""手机模型""|使用操作指定的手，抓取并抓紧""手机模型""|转头看向""手机模型""将要放置的篮子|将""手机模型""放置在篮子内|确定放稳""手机模型""后，松手并恢复到初始姿态",11.87,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,62.5,22.0,CN,nr,1,1,square08/20260226/617_52,0
30cd3670-5c81-4575-9ccb-a0e4e1a3d930,617_53,square08/20260226/617_53_1520619710,ITF,square08,2026/2/26,"将""手机模型""从桌面放入""篮子""中",左手抓放|带tracker|高度90CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""手机模型""|使用操作指定的手，抓取并抓紧""手机模型""|转头看向""手机模型""将要放置的篮子|将""手机模型""放置在篮子内|确定放稳""手机模型""后，松手并恢复到初始姿态",12.761,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,62.5,22.0,CN,nr,1,1,square08/20260226/617_53,square08/20260226/617_53
359cba65-8009-4c04-8a5a-8283986b3c91,617_54,square08/20260226/617_54_1520619730,ITF,square08,2026/2/26,"将""手机模型""从桌面放入""篮子""中",左手抓放|带tracker|高度90CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""手机模型""|使用操作指定的手，抓取并抓紧""手机模型""|转头看向""手机模型""将要放置的篮子|将""手机模型""放置在篮子内|确定放稳""手机模型""后，松手并恢复到初始姿态",11.828,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,62.5,22.0,CN,nr,1,1,square08/20260226/617_54,0
d0b3f78a-c26b-4f2a-b62e-0932d7279a64,617_55,square08/20260226/617_55_1520619748,ITF,square08,2026/2/26,"将""手机模型""从桌面放入""篮子""中",左手抓放|带tracker|高度90CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""手机模型""|使用操作指定的手，抓取并抓紧""手机模型""|转头看向""手机模型""将要放置的篮子|将""手机模型""放置在篮子内|确定放稳""手机模型""后，松手并恢复到初始姿态",11.081,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,62.5,22.0,CN,nr,1,1,square08/20260226/617_55,0
79674694-f665-4a31-9ee2-cfcc7c113320,617_56,square08/20260226/617_56_1520619765,ITF,square08,2026/2/26,"将""手机模型""从桌面放入""篮子""中",左手抓放|带tracker|高度90CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""手机模型""|使用操作指定的手，抓取并抓紧""手机模型""|转头看向""手机模型""将要放置的篮子|将""手机模型""放置在篮子内|确定放稳""手机模型""后，松手并恢复到初始姿态",12.284,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,62.5,22.0,CN,nr,1,1,square08/20260226/617_56,0
ffc48be5-e988-49e9-852c-757b6f8eef45,617_57,square08/20260226/617_57_1520619785,ITF,square08,2026/2/26,"将""手机模型""从桌面放入""篮子""中",左手抓放|带tracker|高度90CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""手机模型""|使用操作指定的手，抓取并抓紧""手机模型""|转头看向""手机模型""将要放置的篮子|将""手机模型""放置在篮子内|确定放稳""手机模型""后，松手并恢复到初始姿态",12.02,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,62.5,22.0,CN,nr,1,1,square08/20260226/617_57,0
16df945a-933e-4d45-ae69-f2128fc55a94,617_58,square08/20260226/617_58_1520619803,ITF,square08,2026/2/26,"将""手机模型""从桌面放入""篮子""中",左手抓放|带tracker|高度90CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""手机模型""|使用操作指定的手，抓取并抓紧""手机模型""|转头看向""手机模型""将要放置的篮子|将""手机模型""放置在篮子内|确定放稳""手机模型""后，松手并恢复到初始姿态",10.832,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,62.5,22.0,CN,nr,1,1,square08/20260226/617_58,0
7a248a87-6de9-4001-b0bb-ddffe1bcfc3c,617_59,square08/20260226/617_59_1520619820,ITF,square08,2026/2/26,"将""手机模型""从桌面放入""篮子""中",左手抓放|带tracker|高度90CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""手机模型""|使用操作指定的手，抓取并抓紧""手机模型""|转头看向""手机模型""将要放置的篮子|将""手机模型""放置在篮子内|确定放稳""手机模型""后，松手并恢复到初始姿态",11.888,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,62.5,22.0,CN,nr,1,1,square08/20260226/617_59,0
de178996-bb7e-4934-8f6b-8fe6abc64f83,617_60,square08/20260226/617_60_1520619838,ITF,square08,2026/2/26,"将""手机模型""从桌面放入""篮子""中",左手抓放|带tracker|高度90CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""手机模型""|使用操作指定的手，抓取并抓紧""手机模型""|转头看向""手机模型""将要放置的篮子|将""手机模型""放置在篮子内|确定放稳""手机模型""后，松手并恢复到初始姿态",11.205,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,62.5,22.0,CN,nr,1,1,square08/20260226/617_60,0
15990e80-292c-4528-8205-a03c4d1f10b9,618_1,square08/20260226/618_1_1520620196,ITF,square08,2026/2/26,"将""手机模型""从桌面放入""篮子""中",右手抓放|带tracker|高度90CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""手机模型""|使用操作指定的手，抓取并抓紧""手机模型""|转头看向""手机模型""将要放置的篮子|将""手机模型""放置在篮子内|确定放稳""手机模型""后，松手并恢复到初始姿态",14.853,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,62.5,22.0,CN,nr,1,1,square08/20260226/618_1,0
6b902cd2-9e09-4eb6-ae22-63723f7e8f55,618_2,square08/20260226/618_2_1520620221,ITF,square08,2026/2/26,"将""手机模型""从桌面放入""篮子""中",右手抓放|带tracker|高度90CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""手机模型""|使用操作指定的手，抓取并抓紧""手机模型""|转头看向""手机模型""将要放置的篮子|将""手机模型""放置在篮子内|确定放稳""手机模型""后，松手并恢复到初始姿态",14.17,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,62.5,22.0,CN,nr,1,1,square08/20260226/618_2,0
cf759551-01eb-4f03-907a-6cc089089bdb,618_3,square08/20260226/618_3_1520620241,ITF,square08,2026/2/26,"将""手机模型""从桌面放入""篮子""中",右手抓放|带tracker|高度90CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""手机模型""|使用操作指定的手，抓取并抓紧""手机模型""|转头看向""手机模型""将要放置的篮子|将""手机模型""放置在篮子内|确定放稳""手机模型""后，松手并恢复到初始姿态",12.776,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,62.5,22.0,CN,nr,1,1,square08/20260226/618_3,0
e265620b-c553-4a29-b2f6-bbe5ddd43c86,618_4,square08/20260226/618_4_1520620260,ITF,square08,2026/2/26,"将""手机模型""从桌面放入""篮子""中",右手抓放|带tracker|高度90CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""手机模型""|使用操作指定的手，抓取并抓紧""手机模型""|转头看向""手机模型""将要放置的篮子|将""手机模型""放置在篮子内|确定放稳""手机模型""后，松手并恢复到初始姿态",11.811,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,62.5,22.0,CN,nr,1,1,square08/20260226/618_4,square08/20260226/618_4
69939f4e-e85e-4ef0-989e-7b519499b9e9,618_5,square08/20260226/618_5_1520620298,ITF,square08,2026/2/26,"将""手机模型""从桌面放入""篮子""中",右手抓放|带tracker|高度90CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""手机模型""|使用操作指定的手，抓取并抓紧""手机模型""|转头看向""手机模型""将要放置的篮子|将""手机模型""放置在篮子内|确定放稳""手机模型""后，松手并恢复到初始姿态",13.928,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,62.5,22.0,CN,nr,1,1,square08/20260226/618_5,0
01bb3905-ffae-42ce-9b9e-030350e2583e,618_6,square08/20260226/618_6_1520620319,ITF,square08,2026/2/26,"将""手机模型""从桌面放入""篮子""中",右手抓放|带tracker|高度90CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""手机模型""|使用操作指定的手，抓取并抓紧""手机模型""|转头看向""手机模型""将要放置的篮子|将""手机模型""放置在篮子内|确定放稳""手机模型""后，松手并恢复到初始姿态",13.44,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,62.5,22.0,CN,nr,1,1,square08/20260226/618_6,0
8f5a7428-9efb-4631-9084-40e5dd5fd02a,618_7,square08/20260226/618_7_1520620339,ITF,square08,2026/2/26,"将""手机模型""从桌面放入""篮子""中",右手抓放|带tracker|高度90CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""手机模型""|使用操作指定的手，抓取并抓紧""手机模型""|转头看向""手机模型""将要放置的篮子|将""手机模型""放置在篮子内|确定放稳""手机模型""后，松手并恢复到初始姿态",11.672,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,62.5,22.0,CN,nr,1,1,square08/20260226/618_7,0
d0e92394-4ab2-4ed2-9b48-59592c311f6e,618_8,square08/20260226/618_8_1520620357,ITF,square08,2026/2/26,"将""手机模型""从桌面放入""篮子""中",右手抓放|带tracker|高度90CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""手机模型""|使用操作指定的手，抓取并抓紧""手机模型""|转头看向""手机模型""将要放置的篮子|将""手机模型""放置在篮子内|确定放稳""手机模型""后，松手并恢复到初始姿态",11.967,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,62.5,22.0,CN,nr,1,1,square08/20260226/618_8,0
5a73d333-d355-4988-ae32-f770fa63264e,618_60,square08/20260226/618_60_1520621666,ITF,square08,2026/2/26,"将""手机模型""从桌面放入""篮子""中",右手抓放|带tracker|高度90CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""手机模型""|使用操作指定的手，抓取并抓紧""手机模型""|转头看向""手机模型""将要放置的篮子|将""手机模型""放置在篮子内|确定放稳""手机模型""后，松手并恢复到初始姿态",11.271,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,62.5,22.0,CN,nr,1,1,square08/20260226/618_60,0
a1d9bf3c-b6e5-41c9-93bb-fbeeda0d4adc,618_61,square08/20260226/618_61_1520621913,ITF,square08,2026/2/26,"将""手机模型""从桌面放入""篮子""中",右手抓放|带tracker|高度90CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""手机模型""|使用操作指定的手，抓取并抓紧""手机模型""|转头看向""手机模型""将要放置的篮子|将""手机模型""放置在篮子内|确定放稳""手机模型""后，松手并恢复到初始姿态",12.779,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,62.5,22.0,CN,nr,1,1,square08/20260226/618_61,0
e1812041-c639-41f5-a778-e695bbffbce0,618_62,square08/20260226/618_62_1520621933,ITF,square08,2026/2/26,"将""手机模型""从桌面放入""篮子""中",右手抓放|带tracker|高度90CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""手机模型""|使用操作指定的手，抓取并抓紧""手机模型""|转头看向""手机模型""将要放置的篮子|将""手机模型""放置在篮子内|确定放稳""手机模型""后，松手并恢复到初始姿态",10.451,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,62.5,22.0,CN,nr,1,1,square08/20260226/618_62,0
661cbf55-f5dc-4c83-9703-522c1d71e230,618_63,square08/20260226/618_63_1520621949,ITF,square08,2026/2/26,"将""手机模型""从桌面放入""篮子""中",右手抓放|带tracker|高度90CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""手机模型""|使用操作指定的手，抓取并抓紧""手机模型""|转头看向""手机模型""将要放置的篮子|将""手机模型""放置在篮子内|确定放稳""手机模型""后，松手并恢复到初始姿态",10.853,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,62.5,22.0,CN,nr,1,1,square08/20260226/618_63,0
b3e592f4-88d0-42b2-b648-1f0f9ac3f92d,618_64,square08/20260226/618_64_1520621966,ITF,square08,2026/2/26,"将""手机模型""从桌面放入""篮子""中",右手抓放|带tracker|高度90CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""手机模型""|使用操作指定的手，抓取并抓紧""手机模型""|转头看向""手机模型""将要放置的篮子|将""手机模型""放置在篮子内|确定放稳""手机模型""后，松手并恢复到初始姿态",11.997,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,62.5,22.0,CN,nr,1,1,square08/20260226/618_64,square08/20260226/618_64
5ee7e8f2-83d9-420e-bc65-c39e85e1c32d,618_65,square08/20260226/618_65_1520621985,ITF,square08,2026/2/26,"将""手机模型""从桌面放入""篮子""中",右手抓放|带tracker|高度90CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""手机模型""|使用操作指定的手，抓取并抓紧""手机模型""|转头看向""手机模型""将要放置的篮子|将""手机模型""放置在篮子内|确定放稳""手机模型""后，松手并恢复到初始姿态",12.978,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,62.5,22.0,CN,nr,1,1,square08/20260226/618_65,0
1d4374cd-1189-4e26-ad36-e3be582d0652,618_66,square08/20260226/618_66_1520622004,ITF,square08,2026/2/26,"将""手机模型""从桌面放入""篮子""中",右手抓放|带tracker|高度90CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""手机模型""|使用操作指定的手，抓取并抓紧""手机模型""|转头看向""手机模型""将要放置的篮子|将""手机模型""放置在篮子内|确定放稳""手机模型""后，松手并恢复到初始姿态",9.591,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,62.5,22.0,CN,nr,1,1,square08/20260226/618_66,0
b3633667-6a1b-4c57-a597-2037a2d1f4ec,618_67,square08/20260226/618_67_1520622021,ITF,square08,2026/2/26,"将""手机模型""从桌面放入""篮子""中",右手抓放|带tracker|高度90CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""手机模型""|使用操作指定的手，抓取并抓紧""手机模型""|转头看向""手机模型""将要放置的篮子|将""手机模型""放置在篮子内|确定放稳""手机模型""后，松手并恢复到初始姿态",12.78,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,62.5,22.0,CN,nr,1,1,square08/20260226/618_67,0
036d9f21-8392-4ba0-9772-f34905bcf76c,618_68,square08/20260226/618_68_1520622040,ITF,square08,2026/2/26,"将""手机模型""从桌面放入""篮子""中",右手抓放|带tracker|高度90CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""手机模型""|使用操作指定的手，抓取并抓紧""手机模型""|转头看向""手机模型""将要放置的篮子|将""手机模型""放置在篮子内|确定放稳""手机模型""后，松手并恢复到初始姿态",11.429,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,62.5,22.0,CN,nr,1,1,square08/20260226/618_68,0
5a321b08-019e-4482-81e4-3bb20dc115cf,618_69,square08/20260226/618_69_1520622058,ITF,square08,2026/2/26,"将""手机模型""从桌面放入""篮子""中",右手抓放|带tracker|高度90CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""手机模型""|使用操作指定的手，抓取并抓紧""手机模型""|转头看向""手机模型""将要放置的篮子|将""手机模型""放置在篮子内|确定放稳""手机模型""后，松手并恢复到初始姿态",11.456,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,62.5,22.0,CN,nr,1,1,square08/20260226/618_69,0
c5b6f3e5-fe3a-4cfe-8e54-19b42205aa41,618_70,square08/20260226/618_70_1520622077,ITF,square08,2026/2/26,"将""手机模型""从桌面放入""篮子""中",右手抓放|带tracker|高度90CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""手机模型""|使用操作指定的手，抓取并抓紧""手机模型""|转头看向""手机模型""将要放置的篮子|将""手机模型""放置在篮子内|确定放稳""手机模型""后，松手并恢复到初始姿态",13.474,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,62.5,22.0,CN,nr,1,1,square08/20260226/618_70,0
46b37be0-b367-4eaf-9aab-47cc54825d8a,618_71,square08/20260226/618_71_1520622098,ITF,square08,2026/2/26,"将""手机模型""从桌面放入""篮子""中",右手抓放|带tracker|高度90CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""手机模型""|使用操作指定的手，抓取并抓紧""手机模型""|转头看向""手机模型""将要放置的篮子|将""手机模型""放置在篮子内|确定放稳""手机模型""后，松手并恢复到初始姿态",15.382,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,62.5,22.0,CN,nr,1,1,square08/20260226/618_71,0
d690fb0b-36ba-4596-bacb-dfa2f148abd0,618_72,square08/20260226/618_72_1520622123,ITF,square08,2026/2/26,"将""手机模型""从桌面放入""篮子""中",右手抓放|带tracker|高度90CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""手机模型""|使用操作指定的手，抓取并抓紧""手机模型""|转头看向""手机模型""将要放置的篮子|将""手机模型""放置在篮子内|确定放稳""手机模型""后，松手并恢复到初始姿态",10.801,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,62.5,22.0,CN,nr,1,1,square08/20260226/618_72,0
0a913fd6-2c70-4bc8-90a2-d3acd2c738ab,618_73,square08/20260226/618_73_1520622140,ITF,square08,2026/2/26,"将""手机模型""从桌面放入""篮子""中",右手抓放|带tracker|高度90CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""手机模型""|使用操作指定的手，抓取并抓紧""手机模型""|转头看向""手机模型""将要放置的篮子|将""手机模型""放置在篮子内|确定放稳""手机模型""后，松手并恢复到初始姿态",10.832,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,62.5,22.0,CN,nr,1,1,square08/20260226/618_73,0
cef26c59-b965-42bf-b57f-c69f2d589af5,618_74,square08/20260226/618_74_1520622157,ITF,square08,2026/2/26,"将""手机模型""从桌面放入""篮子""中",右手抓放|带tracker|高度90CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""手机模型""|使用操作指定的手，抓取并抓紧""手机模型""|转头看向""手机模型""将要放置的篮子|将""手机模型""放置在篮子内|确定放稳""手机模型""后，松手并恢复到初始姿态",9.313,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,62.5,22.0,CN,nr,1,1,square08/20260226/618_74,0
0a93da4d-db06-42dc-9045-620f805f69f2,618_75,square08/20260226/618_75_1520622172,ITF,square08,2026/2/26,"将""手机模型""从桌面放入""篮子""中",右手抓放|带tracker|高度90CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""手机模型""|使用操作指定的手，抓取并抓紧""手机模型""|转头看向""手机模型""将要放置的篮子|将""手机模型""放置在篮子内|确定放稳""手机模型""后，松手并恢复到初始姿态",12.284,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,62.5,22.0,CN,nr,1,1,square08/20260226/618_75,0
64a7af0c-0e9f-49d7-92f2-f0c3450b4122,618_76,square08/20260226/618_76_1520622191,ITF,square08,2026/2/26,"将""手机模型""从桌面放入""篮子""中",右手抓放|带tracker|高度90CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""手机模型""|使用操作指定的手，抓取并抓紧""手机模型""|转头看向""手机模型""将要放置的篮子|将""手机模型""放置在篮子内|确定放稳""手机模型""后，松手并恢复到初始姿态",11.933,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,62.5,22.0,CN,nr,1,1,square08/20260226/618_76,0
f71e98be-9245-4e56-8f95-9e21fc770957,618_77,square08/20260226/618_77_1520622211,ITF,square08,2026/2/26,"将""手机模型""从桌面放入""篮子""中",右手抓放|带tracker|高度90CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""手机模型""|使用操作指定的手，抓取并抓紧""手机模型""|转头看向""手机模型""将要放置的篮子|将""手机模型""放置在篮子内|确定放稳""手机模型""后，松手并恢复到初始姿态",12.331,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,62.5,22.0,CN,nr,1,1,square08/20260226/618_77,square08/20260226/618_77
7e050abc-cc9b-4e3f-aa5e-7a22017d89b1,618_78,square08/20260226/618_78_1520622230,ITF,square08,2026/2/26,"将""手机模型""从桌面放入""篮子""中",右手抓放|带tracker|高度90CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""手机模型""|使用操作指定的手，抓取并抓紧""手机模型""|转头看向""手机模型""将要放置的篮子|将""手机模型""放置在篮子内|确定放稳""手机模型""后，松手并恢复到初始姿态",12.368,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,62.5,22.0,CN,nr,1,1,square08/20260226/618_78,0
658e5779-8be1-47e3-8492-e9090030b55a,618_79,square08/20260226/618_79_1520622249,ITF,square08,2026/2/26,"将""手机模型""从桌面放入""篮子""中",右手抓放|带tracker|高度90CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""手机模型""|使用操作指定的手，抓取并抓紧""手机模型""|转头看向""手机模型""将要放置的篮子|将""手机模型""放置在篮子内|确定放稳""手机模型""后，松手并恢复到初始姿态",10.989,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,62.5,22.0,CN,nr,1,1,square08/20260226/618_79,0
55be2c7b-1ffc-454d-ab21-9c612c6a4727,618_80,square08/20260226/618_80_1520622266,ITF,square08,2026/2/26,"将""手机模型""从桌面放入""篮子""中",右手抓放|带tracker|高度90CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""手机模型""|使用操作指定的手，抓取并抓紧""手机模型""|转头看向""手机模型""将要放置的篮子|将""手机模型""放置在篮子内|确定放稳""手机模型""后，松手并恢复到初始姿态",10.317,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,62.5,22.0,CN,nr,1,1,square08/20260226/618_80,0
b363aba2-4388-4182-b661-38015db8e0c4,618_81,square08/20260226/618_81_1520622282,ITF,square08,2026/2/26,"将""手机模型""从桌面放入""篮子""中",右手抓放|带tracker|高度90CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""手机模型""|使用操作指定的手，抓取并抓紧""手机模型""|转头看向""手机模型""将要放置的篮子|将""手机模型""放置在篮子内|确定放稳""手机模型""后，松手并恢复到初始姿态",11.279,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,62.5,22.0,CN,nr,1,1,square08/20260226/618_81,0
